430.528	318.373	379.65	307.927
513.343	317.695	453.236	300.994
716.199	318.076	681.626	287.156
465.01	321.43	408.035	308.863
650.165	321.941	597.131	295.223
583.116	322.878	515.823	301.958
511.2	324.615	452.586	308.912
479.939	326.172	420.263	312.035
678.746	326.601	630.737	297.752
490.668	327.83	431.697	312.218
502.693	328.375	443.367	312.745
515.082	329.742	459.041	312.731
510.842	331.176	454.898	314.719
15.9345	331.716	42.9056	346.762
526.315	332.006	463.978	315.082
793.68	331.944	822.722	292.988
522.732	333.137	463.978	315.082
586.634	337.447	516.621	315.478
664.731	338.594	616.641	311.201
872.743	342.126	915.523	297.873
671.012	343.047	623.737	315.265
734.436	343.501	699.581	311.176
386.917	345.159	335.351	336.167
497.079	344.844	442.042	329.441
726.014	345.411	690.403	314.127
744.438	348.079	710.388	315.006
807.937	347.512	839.013	309.341
254.093	350.159	248.347	348.986
246.281	353.042	242.341	352.193
476.324	356.867	419.641	341.927
414.182	360.778	359.921	349.662
845.934	364.493	882.657	323.715
803.847	369.689	835.029	331.975
892.417	374.281	939.711	331.638
598.201	375.403	525.917	352.933
912.105	374.657	963.893	332.906
635.802	378.125	570.037	354.145
855.103	381.283	893.603	341.061
131.577	382.618	142.604	385.982
691.222	384.904	645.19	357.67
605.962	386.586	534.254	363.734
803.979	387.322	833.14	351.558
309.879	389.988	292.99	383.154
715.956	390.598	672.783	361.911
830.898	393.083	866.344	356.032
304.566	397.308	288.167	393.741
432.947	399.132	377.716	385.999
303.803	399.816	288.167	393.741
225.433	401.096	224.747	398.424
297.493	411.274	283.886	404.87
694.421	415.692	650.997	387.606
869.197	417.855	912.031	379.343
219.125	421.631	218.927	417.987
507.941	421.746	447.806	401.094
793.372	423.954	819.627	390.099
442.28	427.498	385.203	413.17
677.07	428.489	632.299	402.033
351.063	434.999	322.798	424.82
589.758	436.135	538.081	413.082
277.202	442.271	268.558	435.293
470.027	446.128	410.86	429.678
253.842	448.305	249.793	442.032
332.88	449.503	308.548	439.128
490.839	451.148	432.519	433.453
808.128	452.8	835.687	419.344
457.831	455.611	399.327	439.669
469.56	455.697	410.217	439.111
893.445	456.211	938.285	418.097
550.932	459.221	493.049	438.292
913.075	459.245	962.487	420.216
31.6652	461.327	51.2407	463.474
614.792	461.209	560.885	437.979
627.857	460.809	576.083	437.794
704.146	461.465	659.151	433.266
531.703	462.433	473.659	442.24
812.63	463.392	842.943	430.184
696.428	463.83	650.896	436.645
678.857	465.361	631.042	438.396
808.263	468.106	837.167	435.354
619.03	473.892	564.462	450.148
455.065	475.497	397.858	459.161
221.798	475.738	223.92	468.795
530.726	475.865	472.926	456.146
815.206	477.663	845.884	444.372
640.025	479.075	588.709	458.319
492.215	480.043	435.566	461.824
638.849	483.188	588.709	458.319
827.134	482.844	859.127	451.963
380.631	484.184	350.079	469.915
528.29	483.821	471.195	463.718
540.622	483.82	483.195	463.251
498.002	485.013	442.521	466.611
638.134	485.708	588.709	458.319
223.859	487.069	225.983	479.427
547.295	487.966	490.081	467.394
490.792	489.049	435.532	470.939
517.261	489.235	462.354	469.608
216.365	490.461	219.02	482.818
905.458	492.193	951.829	455.933
291.24	494.826	277.35	484.318
51.1628	497.705	67.806	495.158
215.222	498.429	217.556	490.531
215.413	500.247	217.556	490.531
496.486	502.961	445.075	484.13
912.751	502.563	960.018	466.251
871.924	503.695	911.051	469.773
346.143	506.222	322.959	490.838
291.151	509.988	279.159	499.232
493.264	510.083	445.237	491.156
650.946	513.787	612.032	488.839
869.215	513.983	907.82	480.982
63.6663	515.058	79.0747	511.298
270.285	520.347	261.931	509.7
602.058	520.385	554.913	497.288
757.299	519.541	767.096	491.085
196.233	522.993	201.072	512.868
631.969	526.047	597.586	501.754
537.28	528.254	494.488	508.136
306.605	531.964	293.647	519.271
609.782	533.362	574.461	510.251
286.543	535.513	277.045	523.17
276.171	537.922	267.984	525.842
795.078	541.917	820.226	512.805
645.579	542.877	616.882	518.728
805.489	543.112	832.123	513.318
881.307	542.508	921.664	510.972
537.583	544.901	498.502	523.981
482.64	546.192	448.282	527.369
721.673	545.776	716.699	517.098
92.9963	547.027	104.216	539.943
337.829	546.882	320.787	532.179
897.891	548.257	940.097	515.945
208.74	549.258	210.294	538.637
297.732	551.31	286.969	537.759
834.902	551.114	865.937	520.893
257.605	558.254	251.845	546.33
623.224	559.012	598.977	536.152
803.322	563.275	828.422	534.084
843.343	562.799	876.693	533.008
931.604	564.149	981.517	531.218
650.576	566.326	631.926	542.173
853.106	566.628	887.795	535.66
285.735	568.406	277.403	555.532
487.725	567.897	459.909	548.05
828.835	568.424	857.494	539.027
848.09	570.824	880.592	541.539
933.876	570.966	983.328	538.133
838.695	574.58	869.568	545.078
333.596	578.276	320.703	562.87
642.841	577.599	625.089	552.404
833.57	579.519	863.216	550.646
844.276	581.357	876.363	554.061
421.013	582.041	403.128	564.13
684.958	583.33	680.238	558.981
726.979	585.888	734.792	560.271
809.005	586.202	836.199	560.24
750.787	589.042	766.233	563.042
527.35	589.576	505.695	567.946
855.705	590.974	890.07	562.695
340.891	592.819	329.11	575.872
53.3766	594.113	69.5286	583.993
263.992	595.842	259.421	581.064
529.656	596.218	510.265	575.449
38.1379	599.12	54.8232	589.137
450.048	598.969	432.941	579.803
291.424	599.717	285.403	584.401
777.627	600.206	797.732	574.251
735.612	601.153	747.084	575.237
937.587	600.531	986.933	569.605
853.219	602.052	886.401	573.163
836.495	603.961	866.768	576.062
303.317	606.88	296.788	590.237
720.354	606.632	728.812	581.471
806.688	607.471	831.756	581.082
671.322	608.121	671.08	583.783
65.9771	608.931	78.6172	597.272
123.426	609.19	131.315	596.091
354.613	610.67	343.663	593.139
669.455	610.983	671.08	583.783
276.91	611.992	272.534	596.088
774.828	611.999	793.405	585.961
795.761	611.603	818.962	584.473
298.889	613.099	292.991	597.061
725.039	614.321	736.007	589.772
736.773	614.004	750.295	588.943
154.756	615.719	159.239	601.407
111.507	618.002	120.674	604.387
419.314	618.605	409.095	599.824
480.927	620.279	467.072	599.972
723.942	621.956	734.417	597.218
283.21	622.568	278.323	605.888
493.102	622.896	480.17	602.159
660.338	622.792	662.198	598.778
318.711	625.553	312.575	608.713
786.654	625.511	807.357	599.04
734.248	627.395	747.1	602.709
341.325	627.932	333.181	610.406
640.584	628.798	642.994	606.044
349.044	630.377	340.435	611.882
531.087	629.857	520.421	608.638
273.29	636.675	269.36	619.424
407.489	637.186	397.518	618.851
422.418	636.677	413.599	618.04
396.094	638.355	384.679	619.029
380.254	639.079	369.174	621.217
410.284	638.854	397.518	618.851
432.964	641.917	424.57	622.906
312.866	643.055	307.004	624.738
454.058	643.695	445.45	623.658
669.993	645.53	674.221	622.646
294.109	646.979	289.344	628.643
464.151	646.718	455.138	626.576
606.46	647.731	605.69	625.785
635.304	649.294	636.419	626.986
105.928	650.28	112.752	634.034
320.526	651.581	315.006	633.408
726.139	653.621	735.455	629.614
298.471	654.543	292.763	636.164
590.798	654.992	589.446	633.096
755.703	655.085	771.076	630.947
447.56	656.043	438.844	635.806
587.276	655.786	589.446	633.096
665.672	655.73	669.61	632.865
770.114	656.344	787.67	632.09
488.162	657.952	489.34	638.549
613.438	657.735	613.357	635.723
243.118	659.196	239.579	641.315
321.675	659.615	315.724	641.233
417.763	659.946	408.841	640.037
496.764	659.985	489.34	638.549
370.831	661.059	363.248	641.76
353.705	662.982	345.922	643.395
745.706	663.36	759.16	639.576
840.021	663.424	869.478	638.591
728.747	663.79	739.158	641.049
315.962	665.199	310.04	646.154
574.869	665.135	573.237	643.772
773.408	664.961	791.425	641.075
273.25	666.386	267.728	647.683
614.751	665.646	613.88	643.656
561.705	667.162	559.409	646.043
663.284	666.752	667.636	643.83
694.628	666.668	702.58	643.836
132.199	667.851	137.037	649.863
255.098	668.181	249.91	649.476
564.263	668.063	559.409	646.043
622.453	667.803	621.206	646.134
313.46	668.703	307.368	649.555
514.84	668.767	509.661	647.577
126.881	669.602	133.607	655.951
797.395	669.506	816.685	645.629
590.217	670.551	587.884	648.663
771.096	671.323	787.988	647.435
352.995	671.728	345.224	652.109
455.65	671.835	447.408	651.074
129.82	673.231	133.607	655.951
225.178	672.985	222.149	653.984
491.12	673.348	484.032	652.725
335.464	674.259	328.676	654.433
595.669	673.987	593.839	652.127
639.192	673.651	641.186	651.786
822.936	674.973	849.801	650.886
399.629	676.363	390.736	656.94
520.753	676.22	513.477	654.317
271.411	676.596	266.064	657.389
284.869	676.639	279.248	657.553
441.316	677.202	432.571	656.656
600.681	677.067	598.887	655.059
230.675	677.674	227.325	658.721
461.782	678.697	453.899	657.202
104.22	680.395	111.03	663.108
303.166	679.631	296.503	660.19
495.306	681.107	489.097	659.727
934.275	680.809	979.659	654.204
727.241	682.41	737.907	659.203
942.722	682.816	991.064	658.459
440.071	684.723	431.28	664.144
650.126	686.393	651.196	663.845
673.546	686.048	675.566	663.639
192.941	686.57	192.81	667.543
27.1361	688.61	42.9324	670.148
934.621	688.935	981.81	664.088
684.441	690.017	688.938	667.23
573.515	691.119	569.568	669.161
668.954	691.199	669.592	667.967
168.588	692.085	170.509	672.994
409.282	692.618	400.226	671.635
658.086	692.998	659.155	670.884
247.885	693.651	242.696	673.87
262.018	693.826	255.15	674.29
635.715	694.056	634.821	671.92
802.421	695.014	822.097	672.29
711.57	697.029	717.854	674.034
212.844	698.184	210.84	678.072
419.738	699.359	410.064	678.14
621.447	699.206	618.663	677.169
647.434	699.922	645.874	677.749
335.314	701.202	326.285	680.481
635.163	700.598	633.094	678.116
936.263	700.895	982.507	678.33
61.9984	701.94	73.8108	682.147
819.139	702.725	842.231	679.802
413.816	704.759	403.601	683.701
63.9653	707.128	77.3446	688.197
384.168	707.045	373.077	685.77
554.686	707.116	549.363	685.253
777.84	707.38	792.996	686.021
82.9082	709.265	92.1707	689.269
255.662	708.978	247.788	687.831
271.575	709.827	262.032	688.102
650.175	709.901	648.796	687.664
729.19	710.332	733.264	685.237
30.9569	711.006	45.9661	691.066
836.074	710.555	863.175	687.884
668.707	711.562	669.921	688.775
807.221	711.897	829.854	689.52
528.877	712.844	522.217	690.956
856.381	713.237	886.93	690.213
895.877	713.417	933.625	691.741
73.5159	714.3	83.0857	694.422
296.273	714.138	285.165	692.345
335.384	713.929	323.734	692.515
695.262	714.36	700.281	692.212
270.387	716.942	260.958	695.654
687.621	716.716	691.226	694.846
705.796	718.323	709.397	696.089
317.358	718.926	305.655	697.158
382.286	718.847	369.59	697.119
283.132	719.904	270.674	697.771
522.104	720.382	515.164	698.066
578.04	719.509	573.587	697.703
905.744	722.278	944.847	699.912
304.034	723.282	291.728	701.175
540.033	723.369	534.3	701.513
684.049	723.061	686.966	700.883
645.195	723.641	643.224	701.65
575.584	724.733	570.647	702.394
713.009	725.055	716.869	703.027
866.686	725.149	898.787	703.146
528.877	726.339	522.418	704.742
656.1	725.543	655.865	703.726
565.132	726.706	560.237	704.588
362.037	728.634	350.111	706.282
515.656	728.741	507.369	706.832
333.142	730.096	320.654	708.008
615.033	730.014	611.811	708.05
652.238	731.836	652.217	711.788
816.476	731.845	839.459	710.347
508.625	734.007	499.68	712.089
855.202	735.483	884.575	713.794
205.32	735.814	204.051	713.481
408.165	735.633	394.679	712.992
628.08	736.874	626.226	715.021
299.456	737.902	285.892	714.94
537.762	737.729	528.599	715.413
117.776	739.171	122.99	715.749
745.292	740.954	751.967	719.629
415.438	742.906	403.181	720.302
871	742.989	903.048	722.218
510.923	65.7816	514.804	50.846
360.379	70.9624	364.383	76.437
746.172	76.9032	771.786	33.6608
880.02	98.1868	931.676	40.5697
560.425	142.95	493.166	125.472
577.706	162.693	509.323	142.745
544.079	163.623	477.25	146.903
590.398	164.882	522.812	143.427
773.24	165.063	806.982	121.961
532.624	166.758	465.566	150.864
585.174	170.423	516.344	149.348
612.217	182.328	547.243	158.305
749.271	184.321	776.111	143.273
470.692	187.002	400.01	176.603
441.857	191.318	373.939	184.175
620.746	198.007	557.935	173.261
547.256	204.676	478.759	185.66
599.237	206.446	533.16	184.267
533.207	207.03	462.918	188.335
645.106	212.288	583.154	185.849
659.725	216.651	596.053	187.311
493.654	220.194	422.768	207.204
616.39	223.29	551.21	198.803
770.975	225.083	801.165	185.215
502.369	232.025	435.122	218.159
506.557	232.584	435.122	218.159
703.013	232.653	646.988	200.508
567.961	251.989	501.577	232.698
566.319	253.643	501.577	232.698
596.252	255.749	531.403	233.103
676.081	257.356	618.801	227.813
698.134	259.626	647.592	228.987
408.652	261.557	353.75	252.667
451.354	266.44	393.028	256.119
508.998	274.087	448.465	260.062
471.179	274.657	408.549	262.076
415.005	280.374	361.401	272.345
459.582	283.06	398.112	271.526
624.283	285.407	569.487	260.856
692.581	286.163	650.15	259.723
721.77	286.995	686.216	255.758
684.248	289.121	637.471	261.773
217.054	290.454	219.953	294.342
391.84	289.964	341.637	281.963
241.223	292.428	240.04	295.117
491.546	293.938	428.819	279.687
469.872	297.649	409.919	283.989
402.964	298.869	351.493	290.055
446.169	308.4	387.689	296.078
651.659	310.38	597.221	283.962
483.266	314.839	428.787	299.941
204.183	318.185	209.79	322.071
240.266	322.77	237.137	323.471
675.773	331.173	626.85	303.218
512.417	334.052	456.943	316.966
471.133	348.303	415.221	333.518
830.806	352.259	866.602	310.392
404.19	358.765	351.203	348.364
395.995	367.253	344.844	357.138
893.71	371.278	940.458	328.575
24.2587	377.953	42.9056	346.762
833.78	382.656	869.76	344.239
931.985	385.438	987.306	339.937
844.903	389.264	881.865	351.977
473.321	394.127	417.276	379.095
812.218	398.629	842.201	362.842
142.86	401.118	150.933	402.261
411.664	405.9	359.77	393.853
551.852	411.849	492.873	392.111
283.49	418.306	273.953	412.303
197.931	420.702	202.149	417.761
675.155	431.839	632.299	402.033
196.158	433.905	201.648	430.9
216.521	434.804	218.605	430.039
611.842	435.087	562.409	411.458
436.197	436.354	380.918	421.767
704.33	444.257	660.169	418.316
496.824	447.496	438.949	429.884
610.976	448.381	559.427	426.357
231.983	451.693	231.763	446.361
916.758	451.866	965.986	411.994
654.861	453.074	604.011	430.995
355.885	456.203	328.691	444.678
557.364	470.181	498.934	449.079
93.895	471.252	106.379	469.798
661.313	474.586	613.148	449.023
209.613	475.727	213.857	468.827
318.98	477.241	300.184	467.245
599.11	476.618	544.411	454.704
368.496	479.487	339.758	466.727
114.718	480.443	125.016	478.282
637.981	479.513	588.276	454.869
434.674	480.542	381.092	463.87
636.675	482.119	588.276	454.869
209.379	486.147	212.233	479.671
459.86	489.088	405.883	471.968
543.507	494.346	484.891	473.865
540.331	495.563	484.891	473.865
522.585	499.037	470.453	478.637
660.175	500.237	615.568	475.842
344.502	504.048	322.959	490.838
222.846	505.032	224.993	497.035
105.031	513.841	116.765	508.192
199.981	521.856	202.973	513.192
276.28	529.607	266.447	517.754
872.02	529.568	910.277	496.928
808.248	542.537	833.807	514.964
777.1	551.182	796.052	521.927
61.437	552.245	76.9665	546.95
788.955	552.286	811.563	526.256
49.3198	555.94	65.1619	549.11
35.6568	557.106	50.9568	551.025
334.095	560.148	318.235	544.052
753.141	562.237	767.15	536.281
311.285	565.175	301	551.158
753.693	564.726	767.15	536.281
458.168	570.712	432.274	551.912
779.408	578.891	799.275	551.255
801.937	578.854	827.613	551.59
814.742	578.576	844.226	553.362
280.703	580.233	274.583	566.169
787.005	584.945	809.332	558.017
390.653	587.04	376.236	569.326
526.101	587.387	499.557	567.543
743.997	595.899	757.182	569.674
247.346	597.063	244.137	582.04
934.105	600.797	983.468	570.136
791.795	603.78	814.152	575.148
447.994	609.813	433.707	591.055
816.911	609.596	841.834	582.894
937.644	611.086	987.003	582.147
344.904	612.615	335.167	595.564
523.764	613.533	511.615	593.992
215.135	618.409	213.473	601.683
929.624	617.774	979.093	588.979
124.67	619.984	131.25	606.977
258.336	619.693	252.157	603.078
883.496	619.782	922.118	592.009
201.222	621.661	201.765	605.624
170.351	623.616	174.19	609.252
94.3999	625.137	103.924	611.958
301.855	624.653	296.113	607.696
263.486	630.041	259.762	613.882
633.075	636.237	631.786	612.242
830.087	638.098	858.416	612.975
377.879	638.996	369.174	621.217
393.496	639.875	382.955	620.973
259.008	642.961	255.165	624.67
291.047	646.923	285.77	628.849
362.796	648.194	354.739	628.731
561.769	649.425	556.735	627.988
490.469	651.639	483.318	630.75
518.4	653.978	511.987	632.98
807.53	657.445	825.761	632.962
450.538	658.82	438.666	637.668
616.731	658.811	616.766	636.701
779.965	658.57	798.076	634.421
613.217	659.729	616.766	636.701
440.833	662.969	432.277	642.641
706.224	662.75	716.115	638.503
295.393	665.206	289.01	645.851
340.848	666.214	334.188	646.984
830.057	667.083	858.31	641.906
346.243	669.638	340.837	650.248
499.374	669.956	491.957	648.818
564.743	669.923	562.701	648.099
477.261	670.637	469.566	649.813
756.237	671.233	770.397	647.797
586.99	671.961	588.424	650.853
758.671	672.037	770.397	647.797
631.791	673.785	632.619	650.313
288.584	676.177	282.579	657.274
505.774	675.983	499.211	654.402
302.002	677.123	294.917	657.989
558.935	678.083	556.384	657.63
609.256	678.339	608.117	656.396
372.242	679.011	363.978	658.938
934.207	678.95	979.659	654.204
589.578	682.128	587.062	660.435
680.389	682.28	682.721	658.163
584.709	684.08	582.612	662.152
211.186	685.102	209.525	665.522
661.509	684.712	663.165	662.583
795.673	684.901	815.826	661.487
567.61	685.961	562.252	664.62
565.992	686.703	562.252	664.62
416.162	687.816	407.158	666.92
624.019	689.306	622.765	667.117
706.75	689.082	714.676	666.366
936.765	688.807	981.81	664.088
428.63	697.037	419.313	675.909
534.712	696.615	528.66	674.854
666.233	698.038	667.991	675.661
391.952	699.42	381.302	677.906
464.985	698.633	455.847	676.427
822.034	701.122	847.685	677.514
610.768	709.341	607.838	687.384
914.663	709.766	954.679	686.731
301.805	712.672	290.82	690.974
903.192	714.099	942.386	691.066
483.712	714.833	475.429	693.234
517.044	719.028	511.006	698.529
222.027	720.265	219.082	698.729
462.823	722.667	451.957	700.314
590.858	724.964	587.922	702.854
555.117	728.876	549.844	707.058
435.066	730.987	422.634	709.122
303.27	26.0645	312.326	35.2552
526.647	58.9705	542.168	40.1054
168.75	80.1054	182.535	101.96
577.447	160.146	509.217	140.628
528.235	165.835	462.899	150.184
775.174	165.75	806.982	121.961
561.469	176.023	499.577	159.885
489.471	177.88	419.958	165.396
566.227	178.328	499.577	159.885
571.973	179.912	499.577	159.885
467.816	186.879	397.881	176.638
541.837	187.588	472.244	169.479
114.774	201.389	132.484	220.46
549.193	202.968	478.759	185.66
528.013	208.262	458.212	192.001
531.469	207.485	458.212	192.001
520.35	210.89	450.464	196.324
541.777	216.106	472.345	198.652
380.369	218.434	333.661	220.223
511.709	222.2	442.354	207.939
452.425	228.171	386.955	220.87
469.82	229.722	402.393	219.628
430.108	231.421	367.54	223.112
502.158	232.496	435.122	218.159
362.346	234.123	316.233	231.353
542.853	236.856	474.097	219.154
671.568	235.794	611.652	206.367
560.549	243.804	491.722	225.422
503.443	262.734	438.326	247.402
380.788	264.249	332.536	259.907
533.487	264.497	470.828	247.157
452.689	268.237	392.699	258.097
515.97	267.504	451.785	251.469
548.071	272.451	490.291	253.993
493.111	273.614	429.08	259.628
657.45	273.692	602.231	246.742
645.571	276.581	589.345	250.821
427.662	278.443	371.807	269.326
678.417	277.332	623.977	247.52
403.578	283.394	352.603	276.883
482.223	284.04	420.168	270.459
500.072	284.407	437.773	270.462
698.124	292.143	650.15	259.723
92.9988	295.728	109.803	309.367
399.638	298.676	351.493	290.055
637.921	305.184	583.354	279.551
834.529	308.081	871.716	266.292
214.782	316.532	218.797	318.593
529.854	315.621	471.223	298.424
619.415	317.66	566.614	292.767
209.297	326.726	212.687	330.148
868.925	328.976	909.81	285.583
687.163	340.212	649.694	308.644
706.71	345.168	669.895	315.167
408.906	348.27	356.194	336.977
844.446	348.074	886.304	305.804
404.704	358.168	351.203	348.364
652.146	360.663	593.793	334.9
866.531	359.48	906.782	317.996
254.645	366.263	249.376	363.906
859.559	371.538	902.2	331.589
824.398	376.94	859.591	338.393
24.1864	377.376	42.9056	346.762
702.429	386.999	658.264	356.755
158.495	390.459	167.868	392.239
197.981	401.63	203.941	399.843
204.033	416.55	204.22	413.979
436.519	416.18	379.923	403.335
624.956	418.175	571.197	393.88
295.841	422.415	284.132	416.238
91.6791	437.366	104.481	438.989
528.011	449.61	471.545	429.749
342.426	455.914	317.473	444.163
787.673	458.943	811.492	429.217
332.297	467.51	309.658	457.162
347.482	467.427	321.903	456.728
482.287	467.405	424.419	450.097
689.281	469.937	650.724	440.055
596.482	476.508	541.726	453.763
226.563	479.367	228.521	471.577
487.511	483.504	431.554	467.038
921.322	496.117	970.989	459.777
592.26	497.045	539.764	472.563
362.795	509.723	337	496.777
858.182	517.799	898.715	484.691
742.588	521.244	744.474	495.157
871.584	531.801	910.025	498.55
209.588	540.406	211.609	530.398
778.161	550.436	796.052	521.927
101.288	552.045	110.82	543.922
49.1169	555.96	65.1619	549.11
716.75	556.499	711.364	530.293
114.576	558.761	124.805	550.271
267.879	559.59	261.856	547.378
295.999	560.064	286.125	545.915
527.718	559.877	492.313	538.876
788.616	562.129	813.63	534.055
621.673	563.378	597.433	539.925
389.787	568.086	369.791	550.49
756.892	576.889	773.359	550.502
616.309	578.935	599.023	556.04
674.592	578.421	668.604	552.733
374.241	595.195	357.915	577.766
331.864	600.834	321.446	586.197
400.988	599.654	387.062	581.286
252.568	606.15	249.428	589.881
478.659	608.916	466.286	591.102
448.092	610.13	433.797	591.026
482.219	610.332	466.286	591.102
780.66	609.987	800.736	584
889.592	610.123	928.805	580.824
178.162	612.905	180.477	599.333
410.05	611.391	399.05	593.726
64.1216	614.149	75.9683	601.68
703.187	613.636	709.839	586.927
801.832	618.518	826.323	590.818
822.244	618.169	851.27	591.305
427.538	624.877	416.872	606.14
717.415	627.145	727.538	602.847
586.489	630.405	578.012	606.926
154.888	632.18	158.7	618.323
627.296	635.528	626.394	613.307
749.506	638.089	764.357	613.8
459.184	640.263	446.27	618.304
258.94	641.954	255.165	624.67
299.935	641.354	294.809	623.484
360.838	645.297	353.816	626.389
468.911	649.817	458.602	628.597
746.907	650.694	762.12	627.608
409.706	651.511	399.638	631.956
789.836	651.403	809.543	626.012
252.031	653.448	248.303	635.256
127.775	655.107	133.839	637.693
351.628	657.833	344.288	638.552
119.299	660.337	123.821	644.973
397.061	659.047	388.284	639.654
336.231	662.272	328.774	642.544
719.534	661.878	729.738	638.779
348.613	670.732	341.197	651.4
575.986	669.251	573.885	647.493
758.023	670.111	770.397	647.797
590.818	672.738	588.424	650.853
631.349	672.395	632.619	650.313
451.701	674.028	443.692	653.976
672.398	675.209	675.893	652.391
370.083	678.529	362.304	658.56
560.585	679.222	556.384	657.63
358.215	682.19	351.132	662.008
756.081	682.906	770.899	659.919
593.837	683.931	593.247	662.801
638.619	684.07	638.303	661.65
265.891	694.074	257.022	674.87
369.832	693.664	361.432	673.613
534.756	694.502	529.268	673.152
654.827	698.458	655.949	676.074
823.379	700.296	847.685	677.514
642.738	701.809	641.35	679.756
696.289	701.796	701.606	679.989
834.693	702.792	861.572	680.174
354.254	704.421	343.348	683.221
546.34	703.224	542.207	681.236
275.611	706.044	266.791	685.539
335.427	707.212	325.044	685.934
459.66	707.231	449.873	686.559
249.359	709.634	243.102	689.83
826.384	711.066	851.561	689.068
263.605	714.457	254.148	692.145
440.93	715.513	432.383	693.859
349.638	717.643	338.169	695.992
637.394	717.39	634.569	695.799
670.014	718.409	670.242	694.662
505.639	724.597	497.879	702.552
730.64	723.786	736.144	702.101
467.372	742.043	542.476	740.545
497.888	166.196	429.692	154.764
617.895	186.448	555.37	166.723
589.231	187.466	522.797	165.776
382.856	246.356	334.187	242.134
385.717	248.687	334.187	242.134
438.714	253.362	380.815	243.841
396.359	271.294	348.016	265.199
503.732	289.657	441.227	275.118
627.539	290.726	573.75	263.902
199.645	291.396	209.194	294.444
708.288	297.794	669.024	268.826
442.167	315.851	385.174	303.781
445.081	317.437	385.174	303.781
637.994	320.333	585.019	294.543
638.791	335.673	594.011	311.853
392.803	347.494	341.594	339.234
662.335	368.382	609.867	344.389
298.024	396.078	284.106	392.288
267.883	423.054	259.274	416.123
623.889	479.649	571.936	457.743
656.41	503.66	614.252	478.977
329.619	512.002	308.469	498.317
902.943	521.873	943.75	487.668
438.133	527.783	399.964	510.807
379.101	546.843	353.936	532.003
222.507	589.915	222.542	577.269
648.854	598.836	639.877	575.52
598.736	600.085	586.821	577.978
546.134	606.066	536.085	589.239
549.7	608.824	536.085	589.239
696.751	610.448	701.764	584.03
